depth,smac_seed,trial,config_id,configuration_fingerprint,full_training_par10,smac_incumbent_subset_cost
15,0,988,165,586727c1436fa8eb7cef33e8de35dd0350fc448974c5d03ca6ed0bc14f5de146,60.960942377429454,56.14646036746827
15,0,1755,319,81299cf5fa771c96a02b211cee97d96a8bc4e56da106a3e3d482b74a4e640cda,59.78113473290578,56.96032953416479
15,0,2142,340,bffac65c9a0b85782e3410d4bc97d5b25fbcb42f04e1a427eb709b5214ee3910,56.140493417344985,54.81876389298807
15,0,5000,340,bffac65c9a0b85782e3410d4bc97d5b25fbcb42f04e1a427eb709b5214ee3910,56.140493417344985,54.81876389298807
15,1,1,1,ddcd24659e693b2cd6599d452a2a88b8d215210c09d1ed2a0e123b0733ca855e,492.10455601265033,719.62255859375
15,1,7,3,43d64ae149c96f6c1296006fbfec9c8e277026e202af764b47ed201aa275ba09,132.57944203354418,36.358911673227944
15,1,15,5,f4f7b9074b83ef25705d7d7e5df93cfe44053933f7b417e3354305a50876102e,93.82974347360432,23.62636501789093
15,1,67,14,4f144e90a05f3ee602f3cb3f278bd97477a1eb9f0053213082aaf7c0df140a3f,74.05167233323057,55.130779900721144
15,1,102,21,3aad62b918c608437688534e26d9b318ecbeb244cae04b0edd0b5c3add6c28b1,57.86745154789339,67.16976334793227
15,1,217,41,9e9a9c91ea4bdd60ba8bd55974d798d077ba6397d3e8b0d1bed75dc0bce934e0,59.56862103988727,50.08462213197859
15,1,387,72,4d25b9cc3a364d42e3b5642529796bec8df590dbaf14aae7bd9555fb75b24f31,60.95103903400401,33.896883825874994
15,1,2538,466,bb4742e59cc39f16171adf0708960ecd798dce70b18f83d5c09597ae9a75ef58,55.0875791566136,52.57871706571126
15,1,3995,739,564dfb9c23536ee6ced01ed0d3ce2c9902b29e92c14df8a7513ea3d6b71bd8f8,51.627437806564075,57.36673707707567
15,1,5000,739,564dfb9c23536ee6ced01ed0d3ce2c9902b29e92c14df8a7513ea3d6b71bd8f8,51.627437806564075,57.36673707707567
15,2,1,1,ddcd24659e693b2cd6599d452a2a88b8d215210c09d1ed2a0e123b0733ca855e,492.10455601265033,795.0181274414062
15,2,4,2,060ab1fd0c0ee909d23e55a880afcfd2720291ec855cf3f32bd54d8653c5fda1,523.1715267305573,531.6589050292969
15,2,15,5,57790bf392955fd41355e9641f32a7635d5f4c3a6efa788f5aebf11c4cd0fe25,447.3420612573624,650.8329833984375
15,2,34,10,6ea5075bf699da6e1ba02bf6ffa8d2a0601ad08817fcda9a5aa86155c6e88380,149.92644427133104,215.81602931022644
15,2,49,12,387906f367780e03b25f2d7f1b8d433095c2e1b9ff49ea2a1fa0df71caf99849,91.58405253142118,115.46953102946281
15,2,102,26,44afde6a34704af612a7e64b011e1362f36dd9f822c0807b62fe23a9cb8f1ae6,51.80223480183631,34.563696920871735
15,2,5000,26,44afde6a34704af612a7e64b011e1362f36dd9f822c0807b62fe23a9cb8f1ae6,51.80223480183631,34.563696920871735
20,0,1,1,ddcd24659e693b2cd6599d452a2a88b8d215210c09d1ed2a0e123b0733ca855e,492.10455601265033,18.200740814208984
