depth,smac_seed,trial,config_id,configuration_fingerprint,full_training_par10,smac_incumbent_subset_cost
10,0,122,24,a31df7e67d23d60ba85170ae3258cd294fce85e39d7f2f75338e116212e5c959,32.41447392463684,32.03313994407654
10,0,148,25,be8b45274cc91df6906bacc508d79b4a0332fbbb868511b3c4b9d6053d4af251,31.554338722229005,31.533604736328126
10,0,196,32,12d8727e7a887007f47270b578f0cc091eb30c68f4bb9333d4121b0aa3a80f7b,31.448294312000275,30.904905438423157
10,0,238,35,287f78b98962c4ddbe45a6e6792bd9a643b106db246bc204d61388f564078c98,27.246634364128113,26.521107973371233
10,0,315,47,0d56db79c59cde5dccec7d2c51311947f37a5346abe8a3cce8606cdeb6cd1c4b,27.18057652282715,25.99048744363988
10,0,367,49,199ee0d078ea87e2d7907ee5e577af2a6c99dcb7a3dbe59835b9f3369b9edf60,25.054323812484743,23.967847571081045
10,0,418,50,348a56b2cc7a6d36dd388a81365897bf618aff55b84b2e80aa3e5ebaa6808a9e,21.6341023209095,21.571758022308348
10,0,479,53,4e17cb0c867b07e7d60e1b4ed39466ff362189fe37cb89944211ce6cc0ab72c4,4.991123805165291,4.483105870912659
10,0,778,135,52788d91a5205fc8159ebee120b2530fabb1db6abb96a4ac7eac816321b2c9ad,3.0010617208480834,2.8604285452100964
10,0,1356,283,5d02be209465daf1a2aad61705a21d2628ba3591090f66017e74f07994dc76de,2.8077033894062042,2.7302445796690225
10,0,1398,283,5d02be209465daf1a2aad61705a21d2628ba3591090f66017e74f07994dc76de,2.8077033894062042,2.7302445796690225
10,1,1,1,c1c4cb2ae8f315c68eeec3d3da41d25852a39909ea045904f8f68d6b088854d0,81.32939699554443,61.596092224121094
10,1,7,3,773dadf0307bd296ae64868118ad8113a39c804c06da6c126d4fb0cfea3184b1,70.95502985954285,61.2343495686849
10,1,21,7,33f483050fb6a0f80de1ffd1f3384aafbbb1b79bcf54867645e0eae4e49e6d12,74.02390954208374,61.754434313092915
10,1,52,12,fa373cb97fff934e53e76adcec2f6e10ddf19faf7a323775059dcced0c9adc28,32.162721955299375,27.045512040456135
10,1,81,18,60f7f3118e24e66010599d7f9be43d18c770d8c44c3f4a1b0c481524703e8085,27.581894676208496,16.540154218673706
10,1,104,20,6552c39e9513e608ee49511d0fe2c636ca9cd6fb470784019ac0f733ef2c5c2f,26.258189457893373,15.238729023933411
10,1,126,21,7d655bdd74e6704624918a6990cb80e6a58cb057686e2d4a5520093115d7f51e,23.58453604698181,12.336764937355404
10,1,189,33,68a44f7d5b051ea92deef4793d6af42e5f90627affe43eca0ca78598e27f0550,12.799294954299926,3.0292397665254995
10,1,419,99,8be9da2bdb8c8afac5aff452cedd980f10791848a95c66a7ce888b453f879ba8,2.9196380730867384,2.0237100003945705
10,1,618,132,b9986bb47507fc6905e963c5db6d8eda2896234580884ab044b583f098edd657,2.410961890876293,1.832589260556481
10,1,770,139,6e82db8de0ff4c6646b369c8dbd41dbed2875593a84371fee8cc5dd1c8ebaad9,2.2503603451251983,1.7789214480695108
10,1,1398,139,6e82db8de0ff4c6646b369c8dbd41dbed2875593a84371fee8cc5dd1c8ebaad9,2.2503603451251983,1.7789214480695108
10,2,1,1,c1c4cb2ae8f315c68eeec3d3da41d25852a39909ea045904f8f68d6b088854d0,81.32939699554443,76.72955322265625
10,2,4,2,fa5dbb08a034ea704ba9494fa4ae5977e92f9815a17b062f65eb864079772a3e,68.47774575614929,62.45076370239258
