depth,smac_seed,proposal_trial,model_training_rows,fit_serial,configuration_fingerprint,expected_improvement,predicted_full_training_par10,prediction_variance,prediction_standard_deviation,actual_full_training_par10,signed_error,absolute_error,standardized_error,average_actual_tree_depth
10,0,1028,1023,32,9b258c776c74e27b6f59750b396a132d26a70f6db6c2c11aa94ed1be95d04f8a,0.09453551271883198,27.459437102108094,145.65600135931118,12.068802813838296,26.655979961395264,-0.8034571407128297,0.8034571407128297,-0.06657306056832514,10.0
10,0,1030,1023,32,3b185c1b8eadc56750160a72eb46cd9e8e1eff92563f44ab371abec4c3d46faa,0.0880108518016659,33.409694085242634,206.37056726693933,14.365603616518845,15.722106805801392,-17.687587279441242,17.687587279441242,-1.2312456720650768,10.0
10,0,1032,1023,32,4d4d1cb1f24abce8fd6128b831d759afd7674305b5dc92544d9815e5f8a81160,0.08478911902336111,32.351457636240696,192.16825368785976,13.862476463022752,29.478275349617004,-2.873182286623692,2.873182286623692,-0.2072632761027741,10.0
10,0,1034,1023,32,481827a859dc0d4863a4cdc54b63701adddfcfbb56bc431a73eb6943a21ab5ca,0.08233634088362946,26.98485074075393,135.1007520971467,11.623284909918826,15.069151529073714,-11.915699211680217,11.915699211680217,-1.025157630052745,10.0
10,0,1036,1023,32,61fb0de8edb77caf590f9d414f88c1c07ce2373dbbe1d4b70b23a0075e3f2ad2,0.07977981575659615,25.801796264024055,122.82201052325479,11.082509216023904,26.11442685842514,0.3126305944010852,0.3126305944010852,0.028209369223809077,10.0
10,0,1038,1023,32,f0cc559c9d4dbe9bfdeb05e205bbb51aa766fb36281edf11f71291984143771a,0.07559014604558018,32.7101543882962,189.85266403477726,13.778703278421277,30.677735116004943,-2.0324192722912606,2.0324192722912606,-0.14750439364451784,10.0
10,0,1040,1039,33,81aa6c6acc8a702ccaa4f97fe6e3b05400919b458d69fd7e43f2b313fb71af8c,0.3916755743867426,22.474847839769126,171.34598756161458,13.08991931073735,4.35377967441082,-18.121068165358306,18.121068165358306,-1.3843529310752911,10.0
10,0,1042,1039,33,19681d01e30b6387c9c5be6d2ff474a50c33ecb8a07cadcfe9fd551a5722519a,0.25943926527399985,28.236178892934472,217.0985432474259,14.73426425877539,26.391270025253295,-1.844908867681177,1.844908867681177,-0.1252121473647652,10.0
10,0,1044,1039,33,0cfa3d5de2ad60eba6781c57088c3de57f17cdd0c664a86badbcf27d170c3555,0.19539667358179358,30.829311790822903,229.42338688132423,15.146728586771609,7.6869450126886365,-23.142366778134267,23.142366778134267,-1.5278788845761484,10.0
10,0,1046,1039,33,bb64f1fd3e24164a8ea75aad9645ad4a0acfc837ae0b64b04f85239d1b666907,0.1357711664233222,24.78453820742602,134.98164702268593,11.618160225383619,30.4034176902771,5.618879482851078,5.618879482851078,0.4836290233435431,10.0
10,0,1048,1039,33,8eac46f83931a43b5ccb675d33419f33a8b4b2b8e7d0319a4a6f31e921204c86,0.12494369254650095,27.855481460229075,163.48359148690747,12.786070212810012,25.702537600517275,-2.152943859711801,2.152943859711801,-0.16838198319565192,10.0
10,0,1050,1039,33,4338f0146374dd3f32dda9b1f3855a52bb2a755d4413b4e5556f9c1a82e6e035,0.12351474952348684,33.46145199480119,229.17883470923024,15.138653662371375,38.66676996040344,5.205317965602255,5.205317965602255,0.34384285958932986,10.0
