depth,smac_seed,fit_serial,model_training_rows,selected_proposal_count,selected_proposal_ei_mean,selected_proposal_ei_variance
10,0,1,31,8,5.681869460752003,0.0076750948040676895
10,0,2,47,8,3.61819750151837,0.01657355674461079
10,0,3,149,8,4.734708578004634,0.06092079300804287
10,0,4,200,8,4.186765283219433,0.04032648521433552
10,0,5,251,8,4.650163161415883,0.05030131140501386
10,0,6,368,8,3.1015443907318416,0.034000493607629786
10,0,7,488,8,2.584149877413151,3.702152585648383
10,0,8,504,8,0.9244610529365043,0.04281070435931078
10,0,9,520,8,0.502424829231771,0.1725049533454566
10,0,10,536,8,0.43110499096540966,0.01062941338101367
10,0,11,552,8,0.47593166262040976,0.01729771909093338
10,0,12,569,8,0.5326001590467648,0.04729749779532613
10,0,13,585,8,0.37391567657845465,0.059971034006359336
10,0,14,601,8,0.2786163782034108,0.02026422901492289
10,0,15,617,8,0.6694556939752494,0.014725399080591128
10,0,16,633,8,0.998012505001592,0.03322902295995213
10,0,17,783,8,2.72440496359523,0.23247367463893545
10,0,18,799,8,1.279477420342699,0.08723443492502007
10,0,19,815,8,0.9055444736956351,0.021941529194219055
10,0,20,831,8,0.8892112098000948,0.02024676165296865
10,0,21,847,8,0.4832435169206182,0.010751157294653702
10,0,22,863,8,0.568084627968859,0.12315516009000066
10,0,23,879,8,0.33851639489984997,0.02659663565375337
10,0,24,895,8,0.29572502985540844,0.012739574939091515
10,0,25,911,8,0.18527218846144594,0.0028421326292591116
10,0,26,927,8,0.13747329198909058,0.0005829198684870925
10,0,27,943,8,0.289151090206539,0.04113155793786892
10,0,28,959,8,0.12378662360702865,0.0026050486399321754
10,0,29,975,8,0.157231987985456,0.020442902482921604
10,0,30,991,8,0.1470790785982214,0.009775312284162058
10,0,31,1007,8,0.10197030722247613,0.001156646323276703
10,0,32,1023,8,0.09982368733778191,0.000762335570334529
10,0,33,1039,8,0.18183025277983494,0.008605631428029042
10,0,34,1055,8,0.150777377012686,0.004670549418833417
10,0,35,1071,8,0.1579920543635294,0.012403365552632446
10,0,36,1369,8,1.8119685452365524,0.38081808979257437
10,0,37,1385,7,0.792481104068586,0.028146097086638396
15,0,0,2,8,1.090511378582061,0.0
15,0,1,31,8,5.681869460752003,0.0076750948040676895
15,0,2,47,8,3.618215975774022,0.016579611356106222
15,0,3,149,8,4.732490220074107,0.06117490251795757
15,0,4,200,8,3.99496462454871,0.009896690065153205
15,0,5,260,8,4.510915587107446,0.00885143635337934
15,0,6,362,8,3.8690531586744643,0.028897732894658943
15,0,7,393,8,4.178238657362303,0.0510944462532299
15,0,8,467,8,2.551502536383087,0.2061619068965236
15,0,9,483,8,0.8160325729520058,0.13922842719811873
15,0,10,499,8,2.575787538128033,0.06802426598508875
15,0,11,515,8,0.562844704682441,0.008915884782529068
15,0,12,531,8,0.6558495940405593,0.02263079045690085
15,0,13,547,8,0.6689180119543426,0.06612564747790795
15,0,14,563,8,0.42029001935590904,0.009825038924531068
15,0,15,579,8,0.3909497101345296,0.018879762278728285
15,0,16,721,8,0.5401645295108926,0.0023503371386787214
15,0,17,737,8,0.9853527631561017,0.08179398675181697
15,0,18,753,8,0.22400793919184836,0.0012644520972981926
15,0,19,769,8,0.22028677821616427,0.0018365863184150693
15,0,20,785,8,0.279826884816314,0.07755014472629632
15,0,21,801,8,0.07487707791169933,0.0005969567673929301
15,0,22,817,8,0.09985253942718231,0.009348250722654428
15,0,23,836,8,0.08776404397596177,0.004040245201046113
15,0,24,852,8,0.3859142242242226,0.3240398733738286
15,0,25,868,8,0.016130957049506525,0.00022595599089226666
15,0,26,884,8,0.037288465287191874,0.002566393333449462
15,0,27,900,8,0.0667206871345543,0.011787028795100291
15,0,28,916,8,0.03142223838949777,0.0010412183594319694
15,0,29,932,8,0.13460511930183497,0.06162605323950247
15,0,30,948,8,0.01819116029486586,0.0002890429461136996
15,0,31,964,8,0.021630991521300345,0.0003043350672682505
15,0,32,980,8,0.2607778081657418,0.11967210404931537
15,0,33,996,8,0.08139923174295077,0.004784323022813944
15,0,34,1012,8,0.04491878407091092,0.0014100111018913557
15,0,35,1029,8,0.05498237578324101,0.0011736949364641043
15,0,36,1045,8,0.06259697080210161,0.0025711706561916143
15,0,37,1354,8,0.2701375033927177,0.002793840958124765
15,0,38,1370,8,0.1339805812932728,0.014331701294139968
15,0,39,1386,6,0.13602926407241778,0.004092476885722988
20,0,0,2,8,1.090511378582061,0.0
20,0,1,31,8,5.681869460752003,0.0076750948040676895
20,0,2,47,8,3.618215975774022,0.016579611356106222
20,0,3,149,8,4.732649063840892,0.06117007093805438
20,0,4,200,8,3.9945029176634677,0.009882975806343511
20,0,5,260,8,4.511014552819757,0.008851073890876625
20,0,6,362,8,3.8696220562760417,0.028842495369412708
20,0,7,393,8,4.177652340919079,0.051114191727337756
20,0,8,467,8,2.5510021058405847,0.20656089054511845
20,0,9,483,8,0.8155925098271656,0.1391295220265835
20,0,10,499,8,2.575752598629419,0.06769653487848157
20,0,11,515,8,0.5625113663479172,0.008897449511090142
20,0,12,531,8,0.6553958556468267,0.022469683575398473
20,0,13,547,8,0.6696013840515611,0.06597463004697718
20,0,14,563,8,0.4203506386365854,0.00980101149151754
20,0,15,579,8,0.39128678888216195,0.018955170064494216
20,0,16,721,8,0.5395441427572636,0.0023807487639310155
20,0,17,737,8,1.2880666767003444,0.010624854887698267
20,0,18,753,8,0.40418536267374516,0.0005499926551513917
20,0,19,769,8,0.2617125481550386,0.0007885814987064258
20,0,20,785,8,0.2575136990408884,0.04777992408463041
20,0,21,801,8,0.10797834371026706,0.00016880254706620837
20,0,22,817,8,0.06858871792236812,0.00018928002393772697
20,0,23,833,8,0.04985947460515464,0.001360232306903615
20,0,24,849,8,0.2868470133649342,0.20662794307543073
20,0,25,865,8,0.04052099471040241,0.006196090683066721
20,0,26,881,8,0.023981317968574566,0.0007094569550608694
20,0,27,897,8,0.050791158632389304,0.012248832352941533
20,0,28,913,8,0.02077141389272489,0.0007859761342060724
20,0,29,929,8,0.11318931448040137,0.01472676370860959
20,0,30,945,8,0.012209993186907974,0.0002510098722197303
20,0,31,961,8,0.005910832467352059,9.775473350655493e-06
20,0,32,977,8,0.16066997716719592,0.05491322358833737
20,0,33,993,8,0.042886906270622985,0.0006260520674383331
20,0,34,1009,8,0.061911020747324644,0.005370574165463677
20,0,35,1025,8,0.06961292862121118,0.004606259624785025
20,0,36,1041,8,0.07838575676157636,0.0014914564661145176
20,0,37,1349,8,0.2783619590321137,0.010790266518450864
20,0,38,1365,8,0.22192538499140646,0.03241472436995371
20,0,39,1381,8,0.1348728695600257,0.0037762145123761306
20,0,40,1397,1,0.32573729309826704,0.0
30,0,0,2,8,1.090511378582061,0.0
30,0,1,31,8,5.681869460752003,0.0076750948040676895
30,0,2,47,8,3.618215975774022,0.016579611356106222
30,0,3,149,8,4.732649063840892,0.06117007093805438
30,0,4,200,8,3.9945029176634677,0.009882975806343511
30,0,5,260,8,4.511013754407046,0.008850771016534998
30,0,6,362,8,3.869621173148061,0.028843076076176997
30,0,7,393,8,4.177652472939685,0.051115148520990285
30,0,8,467,8,2.5509967053719413,0.20656425001697004
30,0,9,483,8,0.8155934804546605,0.1391253068727163
30,0,10,499,8,2.575698450192604,0.0676909885268748
30,0,11,515,8,0.5624064398933523,0.008861493176172493
30,0,12,531,8,0.6554248238274172,0.022465763433632317
30,0,13,547,8,0.6695856939050775,0.0659603260733567
30,0,14,563,8,0.42030382736760097,0.009813405919565987
30,0,15,579,8,0.3912667974010038,0.018955244756802554
30,0,16,721,8,0.539548940743655,0.002380637489333882
30,0,17,737,8,1.2880391260943316,0.01062156681526083
30,0,18,753,8,0.40418185294249837,0.0005503068276794115
30,0,19,769,8,0.26173380205943436,0.0007886687647023309
30,0,20,785,8,0.2575377563004655,0.047787950997520603
30,0,21,801,8,0.10798362483486652,0.00016889411121981282
30,0,22,817,8,0.06859305197032053,0.00018925494649702152
30,0,23,833,8,0.04987014420351216,0.001361353785254925
30,0,24,849,8,0.2868517703865986,0.20663899605479474
30,0,25,865,8,0.04052325675622788,0.006197692739708555
30,0,26,881,8,0.023982815967006153,0.0007095931834735874
30,0,27,897,8,0.05079781052606272,0.012248504375565475
30,0,28,913,8,0.020771518069456305,0.0007859912955644139
30,0,29,929,8,0.11313639277290152,0.01472177249763823
30,0,30,945,8,0.01220564739329517,0.0002509366016319485
30,0,31,961,8,0.005758555650966118,8.386638943191366e-06
30,0,32,977,8,0.15256702153863538,0.04017999092967462
30,0,33,993,8,0.023638256587187424,0.00015816642802819075
30,0,34,1010,8,0.05961864806183381,0.007122004024400224
30,0,35,1026,8,0.06529030089258492,0.005139975822719606
30,0,36,1042,8,0.052842910127059904,0.001986993756953762
30,0,37,1351,8,0.2568544942888116,0.018000534706541334
30,0,38,1367,8,0.2905260346616938,0.0509639899237969
30,0,39,1383,8,0.1438148210122002,0.005572209859677688
