depth,smac_seed,fit_serial,model_training_rows,selected_proposal_count,selected_proposal_ei_mean,selected_proposal_ei_variance
10,0,4,85,8,3.3115063228953705,0.008759595791959762
10,0,5,139,8,4.415604356866039,0.07032024476796685
10,0,6,201,8,1.196470796921712,0.01286170990912002
10,0,7,225,8,3.549109627115921,0.023370889357635774
10,0,8,241,8,1.689894590330436,0.008954414938869703
10,0,9,258,8,1.8308889386239582,0.10101304258029012
10,0,10,284,8,216.14128077957878,0.03106268861276317
10,0,11,304,8,232.1930013657726,0.10121008056537942
10,0,12,320,8,174.99396158117744,1201.0062980516923
10,0,13,337,8,115.03017093569272,126.84376495980428
10,0,14,356,8,76.44397564275809,0.18654671620392843
10,0,15,379,8,2.686034718684486,0.022867007891686636
10,0,16,395,8,2.4756428770203263,0.015011570365956742
10,0,17,412,8,2.5664317546923896,0.05660172148558567
10,0,18,432,8,2.5436857276798697,0.010236788695254455
10,0,19,479,8,2.0581085500253673,0.019054879317526315
10,0,20,495,8,2.7698417858136626,0.022559406667411543
10,0,21,514,8,62.82601738369754,0.6450013938808692
10,0,22,583,8,3.5101950496651324,0.06520457725756693
10,0,23,599,8,3.491506473291123,0.044895315483436
10,0,24,638,8,3.2628254210459056,0.03540623331920358
10,0,25,657,8,3.430595428370761,0.016345430548608215
10,0,26,880,8,2.9996011882481737,0.012274756859266222
10,0,27,899,8,2.6563121275832957,0.005136903200959811
10,0,28,1150,8,2.2547620966984683,0.012418588668676041
10,0,29,1172,8,2.284881683852367,0.0045942942391854254
10,0,30,1190,8,2.2722423451659086,0.009567986749593745
10,0,31,1213,8,2.3766415603540665,0.008178241571160563
10,0,32,1233,8,2.348987277306197,0.0041773308050152185
10,0,33,1274,8,2.3122391376724796,0.00370726583393393
10,0,34,1305,8,2.258128063731051,0.0022064125819753304
10,0,35,1325,8,2.352692681241816,0.003584845546426698
10,0,36,1346,8,2.381335153163241,0.01644984953657577
10,0,37,1386,8,2.3247528671573248,0.02205783308132858
10,0,38,1703,8,1.7490966652165372,0.0023635960712467792
10,0,39,1728,8,1.9112542146666736,0.0050394213083177295
10,0,40,1745,8,1.8634095043660692,0.013143401490251061
10,0,41,1761,8,1.5254576433740525,0.002889795693315472
10,0,42,1781,8,1.5955775809900778,0.004554322464036987
10,0,43,1797,8,1.6310760806417544,0.006656645470288517
10,0,44,1815,8,1.5566219511969588,0.009818797811661291
10,0,45,1836,8,1.4358204809479262,0.019197157513694423
10,0,46,1883,8,1.5888236527131947,0.00817402649841186
10,0,47,1903,8,1.6256625308051516,0.002893370086687089
10,0,48,1920,8,1.5824667875235017,0.004767952796811928
10,0,49,1938,8,1.6395751266873573,0.008123484752142465
10,0,50,1957,8,1.4839059217870718,0.008496814539048799
10,0,51,1973,8,1.5334066010211018,0.010368700450663397
10,0,52,1997,8,1.4795008433062384,0.006525596051255571
10,0,53,2013,8,1.4956609456031909,0.01086160297586646
10,0,54,2030,8,1.4000322910824912,0.0016261116669541225
10,0,55,2053,8,1.480624569409555,0.005584296898519834
10,0,56,2070,8,1.5452416612325215,0.005477233044409693
10,0,57,2086,8,1.606621806167972,0.0035405013340527067
10,0,58,2133,8,1.6139098835393564,0.0023879501529662003
10,0,59,2149,8,1.2423280022549843,0.0067475771403761806
10,0,60,2166,8,1.2545928252877245,0.008620289422416305
10,0,61,2189,8,3.0395943569368855,0.03413694371454437
10,0,62,2208,8,2.984508707367864,0.10468850506507854
10,0,63,2227,8,2.942314626782445,0.10229653119167095
10,0,64,2243,8,90.62291308778691,1.1175467536608248
10,0,65,2259,8,225.77576859835665,2.1167675691343844
10,0,66,2275,8,144.6561686134495,569.0587005602629
10,0,67,2291,8,119.82184402363765,23.28843852844102
10,0,68,2307,8,89.34826554826111,25.5638437359685
