depth,smac_seed,proposal_trial,model_training_rows,fit_serial,configuration_fingerprint,expected_improvement,predicted_full_training_par10,prediction_variance,prediction_standard_deviation,actual_full_training_par10,signed_error,absolute_error,standardized_error,average_actual_tree_depth
20,2,152,151,7,e07145352d53f641feef8eeeb644956be7f4d182c2d2e7f044faf72fab221343,169.99451634868586,907.3947935721674,1456237.0186104905,1206.7464599535772,111.50645499076494,-795.8883385814024,795.8883385814024,-0.6595323582818049,17.28
20,2,154,151,7,3810a263774f2e4b321850168649f1bd7623f3abe519199e84c8db5afeddbcfc,169.99179246857622,907.4262014815728,1456274.2914143212,1206.7619033654987,79.99385025917576,-827.4323512223971,827.4323512223971,-0.6856633018616167,17.28
20,2,156,151,7,660445e8400c52345016dc20faf02baf10aeed9a97846d472619d3ae1ae464f8,169.92159223486917,907.6495630527143,1456144.0981747136,1206.707958942309,140.51840876846398,-767.1311542842502,767.1311542842502,-0.6357222960198654,17.28
20,2,158,151,7,658224feabe2cb4bb411ee0fd06acb33a40c624f70f22312d41dc0724627e51b,169.90620262736508,907.6076533786083,1455946.4554417164,1206.6260628055886,83.68201857234529,-823.925634806263,823.925634806263,-0.6828342766693692,17.28
20,2,160,151,7,62b4f0fbe234147f858adcf3f67e9f259cfcb19216796b50ec9b7f1f26f71b3f,169.88868473135378,907.6906900362285,1455964.7353085238,1206.6336375671465,113.08251812795855,-794.6081719082699,794.6081719082699,-0.6585330850798958,17.28
20,2,162,151,7,0dad535ecd89ff8654fb2c535a41a1c0338e78161612ce76f2fbc241a2983c69,169.73102068658466,908.055126073276,1455416.5771469285,1206.4064726065294,128.3967517511919,-779.6583743220841,779.6583743220841,-0.646265078997442,17.28
20,2,165,151,7,5a920fc452e8c74c3909925050d5c631d8a89d057394afb898c8dba3ff08f9df,169.60204639052995,908.2619166171705,1454798.0528585212,1206.1500954933101,114.6602181355923,-793.6016984815782,793.6016984815782,-0.6579626378564424,17.28
20,2,168,151,7,bf93be69fb684e859bc275090bac95a461ab06480b5b7e6d45ff797df39b953f,169.4659473943837,908.6847814987481,1454525.4619219291,1206.037089778722,130.56968579626033,-778.1150957024877,778.1150957024877,-0.6451833880542203,17.28
20,2,170,169,8,74cab4333c97455266f7a3db8b8324f29a0fbe6f83faafcc9be503050d4ed2dd,155.94669501320544,390.45879128861316,545172.0393946402,738.3576635985031,115.7731144167175,-274.6856768718957,274.6856768718957,-0.3720225175603535,16.58
20,2,172,169,8,8c64a900bade6958259fc346178a70ae9852702238a30518f5e767321d201892,155.79417287347718,390.7690572486905,544957.7407572125,738.212530886067,96.4785387702594,-294.29051847843107,294.29051847843107,-0.39865283528199924,16.58
20,2,174,169,8,f1ca41d66f9d3e00cda6e4b71f6c332de28c95dc494f342b18e822b08b59a0f0,153.18119691367133,348.2765177300199,479336.1413573043,692.3410585522892,77.22584427634547,-271.05067345367445,271.05067345367445,-0.39149877088100404,16.58
20,2,243,169,8,45b1e7dee5a6de4719798ee23d814396d3ae86dd2bbe15d76c0e5cb83d4429c6,150.9066996920081,354.63093438342645,478731.3627505702,691.9041571999479,96.28203235963775,-258.3489020237887,258.3489020237887,-0.37338827832643084,16.58
20,2,245,169,8,da5c2a150e2f79d037989e723c0dff1fb1c3b45e9b1017735805934e9096cd5f,150.521927148284,212.58775395357029,307917.07514754427,554.9027618849489,132.87158172560686,-79.71617222796343,79.71617222796343,-0.14365791216676524,16.58
20,2,254,169,8,60949222d04b38b66f8f35b8e4b2e9d241f118eafcbacee3c868ba1fd6f730ee,150.1696092781866,355.86635036230547,477478.53301628475,690.9982149154112,76.88493183284444,-278.98141852946105,278.98141852946105,-0.40373681509960585,16.58
20,2,256,169,8,87069c982fcd9d360736eeef7a01866783ae874333b1d1de5b312053be6f9d15,149.28332103294468,359.0192915575381,478062.57772674947,691.4206951825707,149.88664758096118,-209.13264397657693,209.13264397657693,-0.30246801322797423,16.58
20,2,258,169,8,12d9df9399c86c95daf0ab3592e1c0cb018eb241c2b90fc30c3d5fca50682661,149.03918859624935,359.57851131339606,477831.82603518444,691.2538072482382,69.88393051511308,-289.69458079828297,289.69458079828297,-0.41908569292588344,16.58
20,2,260,259,9,011dbf20553a72a889c022b836e1bebde51bdb6367b5321fa5f139fec2c9110e,164.9886548843488,416.57044707118405,575608.704142511,758.6888058634522,104.61190034118134,-311.9585467300027,311.9585467300027,-0.411181164555298,17.87
20,2,262,259,9,aa345c1c51a7c0b807920d9d500e742253309788e5359b14c21d4ccb14e26717,164.536937682917,515.0248137871055,714188.563094933,845.0967773544833,96.66951750599094,-418.35529628111453,418.35529628111453,-0.4950383287352565,17.87
20,2,267,259,9,62c0a7050ea7d20080fe9c32298f4a099dbbc92170e0df288767bb47eb156caa,158.9903184151809,395.3928708980803,522439.10216334666,722.7994895981503,98.35239243716741,-297.0404784609129,297.0404784609129,-0.4109583400868979,17.87
20,2,269,259,9,95312428bb1334ecadbef9b3e6f70256e122d0bf9cbcd8707f9dffd324738833,156.34773202189865,351.62444392925414,455639.7328085689,675.0109131033134,103.45901837849543,-248.1654255507587,248.1654255507587,-0.367646538349782,17.87
20,2,271,259,9,dbf6f4d9178aae17c51c05edbed99904804463421ec58e90cfa5241499db94d0,155.2031608905229,364.6004509998784,467872.06584993616,684.0117439415321,35.00792146175484,-329.59252953812353,329.59252953812353,-0.48185215013837013,17.87
20,2,280,259,9,248f2f7093603de5c9a8a474125d90f49db7c53fe179636c516b57d940134f84,154.35416613550512,341.1587220812048,435303.3199176432,659.775204079119,92.17160956661625,-248.98711251458855,248.98711251458855,-0.37738173695404664,17.87
20,2,289,259,9,48ca4dc4c08b18b146276c79e5882f6ca75e32a777856bab9527e75def027944,153.28097377446989,305.93780185879814,388549.3781361689,623.3372908275013,139.28197199749675,-166.65582986130138,166.65582986130138,-0.2673605964437971,17.87
20,2,306,259,9,d07433d803138230432c082a0f3fb4c356095996773b0d185186d7c678820851,149.20892024819358,333.0963868542044,407381.5271974279,638.264464933955,85.10619084423115,-247.99019600997326,247.99019600997326,-0.3885383091719422,17.87
20,2,308,307,10,a23bb2378b830e111af5a7b65035ffd1183c2245effcf8b2ac3d709fadfe821f,96.45258614897155,132.32476941848458,99048.769543488,314.72014480088177,117.0552058628922,-15.269563555592384,15.269563555592384,-0.0485179096662312,18.22
20,2,311,307,10,9e37d64b32beed0ebb0ccad8d01445cd468a6da5c48a2461fca6c7471cd52ec3,96.28538602568754,130.64885132357412,97648.87628465766,312.48820183273745,127.33641360585831,-3.3124377177158095,3.3124377177158095,-0.01060020089810887,18.22
20,2,313,307,10,936a0653d3498a08fb12a94ecc4645fff98a4a3d53d0d6bf9ec6edca5d18cef8,95.41841380628077,131.51371431022565,96847.26385561861,311.2029303454879,144.18615802287408,12.67244371264843,12.67244371264843,0.0407208367176359,18.22
20,2,315,307,10,57677acd2263591735f036af87d254c93afdd618c0b40fa013f2aa918be90d5c,95.07193041145554,134.8529213384869,98530.27732100016,313.8953286065279,124.03580983684682,-10.817111501640085,10.817111501640085,-0.03446088716789883,18.22
20,2,317,307,10,dd9f7e4b8c372056b461f3d4a7f299d2f6388edeb4cf8517b9d370d8a3f38fce,94.50527790595504,138.1754470895478,99843.49921285249,315.98021965441524,72.75811056650728,-65.4173365230405,65.4173365230405,-0.20702984697772178,18.22
20,2,404,307,10,8df5153089485f5d94dc82baea917d50d93cc78b8cc5ed1c1593bfdd9d8c624d,91.57628012985504,140.75848817336203,96833.65259396246,311.18106078931356,124.63094027822237,-16.127547895139656,16.127547895139656,-0.05182689413755447,18.22
20,2,406,307,10,d976811d738dcc9b916a8ebcdfe515273a3237a26fa171664e529221798dffb2,91.25306537584423,138.77270811919217,95021.91502578402,308.256248964695,93.54009764769292,-45.23261047149926,45.23261047149926,-0.1467370430394091,18.22
20,2,408,307,10,19dfd400cbf98ce0f4d180adaba395b4cd38085aea1e8b78fc8925601033940a,87.86001716041653,145.3285433517914,93864.2342064517,306.3727047346935,125.12136872093124,-20.207174630860166,20.207174630860166,-0.06595618447263038,18.22
20,2,410,409,11,4fd75648bf647832867bdf19b9f1d6ae0a573ef5fa6b91999b19f6330fc1c79c,82.32838724482808,174.4650770987325,104594.647071377,323.41095694391214,125.19621216652007,-49.26886493221244,49.26886493221244,-0.15234135972937038,18.9
20,2,412,409,11,fb1666a13c29f04ab0b0ef100a0078818dd0d9c9a7a265c571fa55923d639bf1,82.2635149588185,171.85830163402795,102836.38899111029,320.6811328892149,124.32314875089247,-47.53515288313548,47.53515288313548,-0.14823183532770343,18.9
20,2,414,409,11,52b087cdf402c7371c90f2e228676117ef0bdcbfab62a8a58ed86b086f4c6b3e,81.69914415289077,174.23952308771652,103376.95555188635,321.52286940727305,103.6990319121906,-70.54049117552591,70.54049117552591,-0.21939494165863602,18.9
