depth,smac_seed,proposal_trial,model_training_rows,fit_serial,configuration_fingerprint,expected_improvement,predicted_full_training_par10,prediction_variance,prediction_standard_deviation,actual_full_training_par10,signed_error,absolute_error,standardized_error,average_actual_tree_depth
20,1,876,869,13,ddc420c549ab48d955db0b622a6b02c0eb1501de667aad54e993edd262a06d46,128.71897803042057,597.2718536931848,391776.9048131132,625.9208454853642,1592.7969895333954,995.5251358402106,995.5251358402106,1.5904968543877787,19.84
20,1,878,869,13,251d7f650555f64d8f9ee2ac585007b09545eb8fa6ee5bbfc5babd1e3ca58132,122.58015778725053,558.8824335652357,329861.97442116984,574.3361162430671,359.61717518700493,-199.26525837823078,199.26525837823078,-0.3469488558053677,19.84
20,1,880,869,13,167a068869459aedb3320e415aaaa4db4bae741bb9ba192dfdc04b745467dabd,115.54791287272073,675.4414672092948,429680.76336627756,655.5003915836188,316.51267711755,-358.9287900917448,358.9287900917448,-0.5475645700601509,19.84
20,1,882,869,13,d98e99a6da7574a65be01d8b900d02c0f04506a9cd7d9d047684ad1b4cecff83,105.35222609983657,784.5073635512258,507911.5145611079,712.6791105126541,2059.605029451004,1275.0976658997783,1275.0976658997783,1.7891609941851074,19.84
20,1,884,869,13,edb1db49753cf5e9743da23f4bb2786ebf7f80adbcbfa51d28d4f277f17a5935,104.74517370123876,784.4471347211678,505113.6944419342,710.7135108058199,2052.8750125461156,1268.4278778249477,1268.4278778249477,1.7847245880928606,19.84
20,1,886,885,14,4a39f342136a42fd949f0e468d92ac10c683511c36cbafcb6eadf19bf1cc68d8,223.99773303118945,447.62548644589174,536635.3532963784,732.5539934341894,329.86398337104106,-117.76150307485068,117.76150307485068,-0.16075470768071112,19.87
20,1,888,885,14,e30779cdaffb2c02296ad7afad20ef1b3aa19396578ecebb60154b6c8c5c79c6,223.27675615428063,449.1480529051525,536325.7214182055,732.3426257007068,319.9660111610336,-129.18204174411892,129.18204174411892,-0.17639563397053026,19.87
20,1,953,885,14,690b5308dc707cc7522129a7771e83a685d646ae266bba628ef187ed92c18723,223.14056093335836,449.78885394463646,536821.2088980216,732.6808369938589,329.88493446870285,-119.9039194759336,119.9039194759336,-0.1636509560805377,19.87
20,1,956,885,14,c97bf6ee61f37f935b552552bc19348a6d71c69a8bf364d7725c60b5bc7c819c,222.8859870651514,450.3277853863672,536712.11685189,732.6063860299677,320.61115418732766,-129.71663119903957,129.71663119903957,-0.1770618352127406,19.87
20,1,961,885,14,e32376a3f57afd6f21f4e3f3a8bfa7379463714c313f623e4ee61dbd8fcf2d10,222.7918232134793,450.51536350998015,536653.1527567337,732.5661422402305,320.61115418732766,-129.9042093226525,129.9042093226525,-0.17732761839824832,19.87
