depth,smac_seed,trial,config_id,configuration_fingerprint,full_training_par10,smac_incumbent_subset_cost
20,0,599,107,08b08736b6282d29ed09220549d8edf47870199788e212bd2de4a29c28dfaa6e,300.0031191912564,258.1430651762775
20,0,727,113,d4616326ece322882b4aad2696e5ce58194fee3336326830ee3df27b6b4db286,240.251089480429,233.09254857713142
20,0,857,119,36fdb8abc47bd088d1d6566ddee1300d7f4f22ff9f21640ef2571ac9545c96ae,190.0029382127704,181.632274679777
20,0,987,123,cb9ac0e9b799c15f2efdc068f0bb2d3b6d5163feb3d3566cdf19fe0491b10749,185.11143121430368,171.05309273944638
20,0,1430,203,5790e32e6a3fd0896f54d061c9a746a58349508c28b4840112febd8f5149ca99,175.46043089568013,176.53378360964393
20,0,1651,208,3e9ddeb5052efad9858f26c11bc711311dcf22bc3c0d0856cf5b10b77d2d3654,173.8836768969141,170.81315621962915
20,0,1971,241,0878c0de86ecfb8917653053a8c2efb724172ed5b672de1e121d5a6615107454,162.78586166555232,161.2198609890285
20,0,2182,241,0878c0de86ecfb8917653053a8c2efb724172ed5b672de1e121d5a6615107454,162.78586166555232,161.2198609890285
20,1,1,1,f62228dd6b640e14f5d1cfc33548f2095554e5cc2b72e0c56e055c2f17135eb5,1872.3081074261906,2163.561767578125
20,1,7,3,285e57f39ca8e16a1a5cd08c6550db48cc7d2a9502bc0491de575fcb5d3d26b4,1483.5922081070717,1496.0010375976562
20,1,21,7,e16bc25a7a2f2a6b166fd337ceba0856740db18a1dcf86255db2fa72f92810a3,1227.2794597741329,1583.4436525617327
20,1,39,11,a5a57a8a71299149221567249c293c01acef5c7788ca3c4b4a41026bfbf57d77,1227.3439095391168,1158.2786927656693
20,1,89,21,590c4bb15b88633af9783cd3bbb2f6118804804052dda53ded48b72f87005d76,1222.9806151496039,1127.891570318313
20,1,118,23,5f0d0109f6a6f43e7359795ebc5c2c41f29b9d30d94e493e734e4b7220dede18,680.6337747361924,649.0546797876773
20,1,149,26,67512e0aa65b470459ce72afcb29d9408d03bdfe34870415fcf745e9962a5364,627.6822208443074,548.0353839214032
20,1,177,27,f5b6e9046700f101ca4ec724b6633abf9df829ae6530b043816e8c1fa5ef4899,598.1909414329914,503.31524866598625
20,1,216,31,0b9b2ec83f10b2caa15524be71918c878ae2af21f9a244599fe8139f2bac290f,583.188307132143,493.61791186178885
20,1,255,34,a3a8c58f920216469d716de2c7f9441695f88e794a0ce8b2403cd19f3a963a8c,571.7872009778264,472.5297031122095
20,1,291,35,9fa93c187579930a0743fe343db95764139b2b1c2cb893340e113e8e29d2d28d,556.2505472481853,458.07609789712086
20,1,421,63,5a8131303b987347c3dc6956290c0949cc3fc8fc49c5629200aa9e39d1a4c5de,548.6477064055625,534.0473024126084
20,1,518,71,e01684c52a64d7a0ad0f2ddad9cad239ad35ff64f03abd0bc2bac524d31f3bc1,393.1600379076871,342.5094969306194
20,1,665,84,527f9285805a259a119f3ef91366fd62441a92e219b88946955aa3e43d670f01,374.3263184865316,298.1884104183742
20,1,829,101,d8bf1f53af45104d61e032e1b196193eb5e3ae61f75b4ae5cf75f6e4f6ba4c6e,307.0591378452802,268.36135941212723
20,1,1639,193,3f354e1648943971f18552380203202de46a38362133fb319a829a093e09e784,283.9254743855409,306.5436795560807
20,1,1865,204,001fa856af603f0bf0aeee7c1c6724f7ef481a141368653669b6297831f31aef,251.51328539029515,275.15885229905444
20,1,2182,204,001fa856af603f0bf0aeee7c1c6724f7ef481a141368653669b6297831f31aef,251.51328539029515,275.15885229905444
20,2,1,1,f62228dd6b640e14f5d1cfc33548f2095554e5cc2b72e0c56e055c2f17135eb5,1872.3081074261906,5179.9140625
20,2,4,2,a6edc96e670f051012b87d9dec4426abd9290b2b10f7d9bc1ace97b075f7005d,265.90898083773527,1038.754379272461
20,2,32,11,a8c8cda01ff1bd1efcadfdba67c2df3fd9424cbd7b16b4e998f720db5cad9fd5,340.0662781821357,225.63055302880028
20,2,232,68,f772f45faacd7f0cf315547d6deab3746a618ef004ee2d68121d56688dd25af5,306.717360013904,266.07934907604664
20,2,302,69,ecb9b0e41ba4a82b3332b27d09a655bc89b35c76e90e2605f296cebe31905d17,276.83689107220584,247.92999444491622
20,2,416,79,22c18cd5002b7963c7ee8f61e0229433731a139ca31795e1c202b0694cfe4bab,224.66093418766755,194.2530348995064
20,2,500,81,54494e2db406a7388337eacbd57eaf78911843e036f79d522bc354cd62e0ed20,187.6809090041151,184.0564675890369
20,2,693,116,d081eb784e28c0d70df5b00220d5cd5f9c12bbc06e405b435bb8e262cf20991a,166.50176093554256,149.1100032124026
20,2,845,118,2234d524dcc7ac1f65823fb760d7665c8e9adc17ee4df3a9df1cb652acd42145,144.19632712325665,127.24065068010556
20,2,1044,135,466892aa09e472bb744579e9758567629715759856f8bc9ab6d9f9b8f9d1a273,125.50342130901838,107.53382199958519
20,2,1418,211,ac3f72c3bc48222b4d78f52d2cd353de1b0a44b90cb2b31c8ffa642f2f4ab54e,113.51543744019787,105.78537198491571
20,2,1806,224,2d71f3ad19eeab9d51e583f40732add1cabc4392e8416fc8ed181f6493be72df,104.65963328944312,100.49701984173485
20,2,2182,224,2d71f3ad19eeab9d51e583f40732add1cabc4392e8416fc8ed181f6493be72df,104.65963328944312,100.49701984173485
30,0,1,1,f62228dd6b640e14f5d1cfc33548f2095554e5cc2b72e0c56e055c2f17135eb5,1872.3081074261906,249.96385192871094
30,0,7,3,3c0ddd02ac64b281e45a28f3fcbb017f79261adc249c48f7076e5ded80dc71b1,1819.568278333876,3185.6914418538413
30,0,39,13,678a49865640f0e91854de77965c430b388cb6381feec3bcd462b1e788f9750c,534.576040874828,450.35107509906476
30,0,70,19,0f93d082ade2dda2dff8838305184b831607f4927b3e78895c39404fe18194e0,417.1078047473021,304.505696698239
30,0,188,51,6b223743b1b391549533ef89704613cb515ba677e5aac30ecf1560a25cf3cdbf,351.2354972155407,294.3213637389389
30,0,269,60,cc8b599626a3807e739f8ee13af6f7e5d1d70987f491deed2dab68a852d633c6,312.7270652896226,280.948065718015
30,0,473,102,06461c15330247cbc91d9694e1bdef1f3bf7b789cdc21a598332b77ffb97ca28,315.30685651567245,278.34332197320225
30,0,599,107,08b08736b6282d29ed09220549d8edf47870199788e212bd2de4a29c28dfaa6e,300.0031191912564,258.1430651762775
30,0,727,113,d4616326ece322882b4aad2696e5ce58194fee3336326830ee3df27b6b4db286,240.251089480429,233.09254857713142
30,0,857,119,f80fa106269de55cd49206e8e17b99bea3bb4085c2b5db8e57a96e2f80689ba2,189.88810555429168,181.44612839642693
