method,method_key,family,smac_seed,trial,config_id,configuration_fingerprint,full_training_par10,smac_incumbent_subset_cost,run_complete,observed_endpoint_trial
Rotating saturation k=50,rotating_saturation_k50,adaptive policy,1,2834,766,5d35a1df7dc2401e6248431ba5140cd6451769b30b92a96feef49eb01945d24c,23.9377839289113,23.9377839289113,False,3667
Rotating saturation k=50,rotating_saturation_k50,adaptive policy,1,3667,766,5d35a1df7dc2401e6248431ba5140cd6451769b30b92a96feef49eb01945d24c,23.9377839289113,23.9377839289113,False,3667
Saturation k=250,saturation_k250,adaptive policy,1,1,1,b6eb40fb815149f4e6d252f93c7f1839b991c5bd0509407e0bf505b4cc1c5793,619.2101965492576,81.5,False,2677
Saturation k=250,saturation_k250,adaptive policy,1,4,2,aeccdfd00119eadec7dfcda3fd279176d0b0b6e7d579b11c1aff87d9036a1d5f,111.9547690115792,34.285109758377075,False,2677
Saturation k=250,saturation_k250,adaptive policy,1,14,5,5fd4adeeb6c99ebb56a8e669147f5a59a5aa944971cd9c78c884869296aee93b,99.52512043477459,35.94190134182573,False,2677
Saturation k=250,saturation_k250,adaptive policy,1,28,8,deef6d1e81e9d03fb8027454db6786d1f173b2ce82393564248437c76164a884,40.32184630980299,32.26858975738287,False,2677
Saturation k=250,saturation_k250,adaptive policy,1,47,11,a946c84d2407eae0642ec9d2d26e9352dd3b70be7856e51a37cee3db18ae02f3,59.37489743740105,14.595413359728726,False,2677
Saturation k=250,saturation_k250,adaptive policy,1,108,27,3708ba69df293623931bfac535f8ec1825070280fc1c00a047e08c2f44295e1f,64.71365904909644,10.464046398798624,False,2677
Saturation k=250,saturation_k250,adaptive policy,1,176,39,6d9ceccf99101be3a8e60b7e61f2c72310844165f10320dce55c3711a08fad58,24.47725393289069,4.88507768086707,False,2677
Saturation k=250,saturation_k250,adaptive policy,1,2677,39,6d9ceccf99101be3a8e60b7e61f2c72310844165f10320dce55c3711a08fad58,24.47725393289069,4.88507768086707,False,2677
Error/variance trend,error_variance_trend_25,adaptive policy,2,1,1,b6eb40fb815149f4e6d252f93c7f1839b991c5bd0509407e0bf505b4cc1c5793,619.2101965492576,3000.0,False,2327
Error/variance trend,error_variance_trend_25,adaptive policy,2,4,2,923fb8984a664011c61e1e40e4200b728bddc741755ba73e9c41f74911171bb2,51.288920228488834,141.7107391357422,False,2327
Error/variance trend,error_variance_trend_25,adaptive policy,2,8,3,7ed937742987453e92c54f63da2dc247a0cb5b5ae0c36998bc33126bb106aede,79.01376307554051,120.60630671183269,False,2327
Error/variance trend,error_variance_trend_25,adaptive policy,2,280,83,63fad8158c27af749c78797ac55ba90ed41421b661d6bd6a54e04300ab2d4bb8,63.89628283493221,21.700283803404815,False,2327
Error/variance trend,error_variance_trend_25,adaptive policy,2,1011,250,830a9a394900ef69f1d083a0e4d9dd70f2bdc03fccaa046e80218217a473ec79,24.939556706512022,12.325780667364597,False,2327
Error/variance trend,error_variance_trend_25,adaptive policy,2,2327,250,830a9a394900ef69f1d083a0e4d9dd70f2bdc03fccaa046e80218217a473ec79,24.939556706512022,12.325780667364597,False,2327
Fixed depth 10,fixed_depth_10,fixed depth,2,1,1,b6eb40fb815149f4e6d252f93c7f1839b991c5bd0509407e0bf505b4cc1c5793,619.2101965492576,0.3606449961662292,True,5000
Fixed depth 10,fixed_depth_10,fixed depth,2,4,2,923fb8984a664011c61e1e40e4200b728bddc741755ba73e9c41f74911171bb2,51.288920228488834,67.18082743883133,True,5000
Fixed depth 10,fixed_depth_10,fixed depth,2,8,3,7ed937742987453e92c54f63da2dc247a0cb5b5ae0c36998bc33126bb106aede,79.01376307554051,23.68622080485026,True,5000
Fixed depth 10,fixed_depth_10,fixed depth,2,241,68,f1ca41d66f9d3e00cda6e4b71f6c332de28c95dc494f342b18e822b08b59a0f0,77.22584427634547,109.8087247466559,True,5000
Fixed depth 10,fixed_depth_10,fixed depth,2,402,86,dd9f7e4b8c372056b461f3d4a7f299d2f6388edeb4cf8517b9d370d8a3f38fce,72.75811056650728,119.41352817615451,True,5000
Fixed depth 10,fixed_depth_10,fixed depth,2,523,98,70213d0d618d82a6aad91425927642c78886082bcbe9773a95021538095b8576,60.9429888102911,77.9251819337357,True,5000
Fixed depth 10,fixed_depth_10,fixed depth,2,677,115,99525dd901a6f4230f779ea070d5f60dec30437f1920f7c6126b5a873fe53f5a,38.377316074176456,52.69900600087384,True,5000
Fixed depth 10,fixed_depth_10,fixed depth,2,916,133,bcfb11f96f76fcd5af6ebd41d3ba67a5857835bf3e6f3c05bc9accc00a2a37d2,29.783258095995546,22.4344067852524,True,5000
Fixed depth 10,fixed_depth_10,fixed depth,2,1588,282,ff3f65cb76ec0a4d3e9d81b9f16532153fd42b703c03a094baa796a42e46d292,16.501774026850654,18.025303734453225,True,5000
Fixed depth 10,fixed_depth_10,fixed depth,2,1878,285,934fd129fce8a128cbb932723e6cfc882eb45cbd67ef7e48d42b82ca2ef654bc,26.39924573805183,16.866559537839994,True,5000
Fixed depth 10,fixed_depth_10,fixed depth,2,2810,402,ffac2f01af3f823a897da776a10891bfe53cfbed19a0478d3c0bb4603da63991,12.369494977657306,12.92217860795298,True,5000
Fixed depth 10,fixed_depth_10,fixed depth,2,5000,402,ffac2f01af3f823a897da776a10891bfe53cfbed19a0478d3c0bb4603da63991,12.369494977657306,12.92217860795298,True,5000
Fixed depth 15,fixed_depth_15,fixed depth,2,1,1,b6eb40fb815149f4e6d252f93c7f1839b991c5bd0509407e0bf505b4cc1c5793,619.2101965492576,0.3606449961662292,True,5000
Fixed depth 15,fixed_depth_15,fixed depth,2,4,2,923fb8984a664011c61e1e40e4200b728bddc741755ba73e9c41f74911171bb2,51.288920228488834,67.18082743883133,True,5000
Fixed depth 15,fixed_depth_15,fixed depth,2,8,3,7ed937742987453e92c54f63da2dc247a0cb5b5ae0c36998bc33126bb106aede,79.01376307554051,23.68622080485026,True,5000
Fixed depth 15,fixed_depth_15,fixed depth,2,241,68,f1ca41d66f9d3e00cda6e4b71f6c332de28c95dc494f342b18e822b08b59a0f0,77.22584427634547,109.8087247466559,True,5000
Fixed depth 15,fixed_depth_15,fixed depth,2,402,86,dd9f7e4b8c372056b461f3d4a7f299d2f6388edeb4cf8517b9d370d8a3f38fce,72.75811056650728,119.41352817615451,True,5000
Fixed depth 15,fixed_depth_15,fixed depth,2,523,98,70213d0d618d82a6aad91425927642c78886082bcbe9773a95021538095b8576,60.9429888102911,77.9251819337357,True,5000
Fixed depth 15,fixed_depth_15,fixed depth,2,1177,233,9ccd0eedc86721ae0cc2ca91c022047ff096687326fdaed69f4e00a10a4e960e,26.48970952326401,28.46645419088556,True,5000
Fixed depth 15,fixed_depth_15,fixed depth,2,1789,347,6e7f51b09db52fd12b164321ce294d097b55298aa14bff4c16f2d1cea95283b3,19.01038500321413,14.33732529938951,True,5000
Fixed depth 15,fixed_depth_15,fixed depth,2,5000,347,6e7f51b09db52fd12b164321ce294d097b55298aa14bff4c16f2d1cea95283b3,19.01038500321413,14.33732529938951,True,5000
Fixed depth 20,fixed_depth_20,fixed depth,2,1,1,b6eb40fb815149f4e6d252f93c7f1839b991c5bd0509407e0bf505b4cc1c5793,619.2101965492576,0.3606449961662292,True,5000
Fixed depth 20,fixed_depth_20,fixed depth,2,4,2,923fb8984a664011c61e1e40e4200b728bddc741755ba73e9c41f74911171bb2,51.288920228488834,67.18082743883133,True,5000
Fixed depth 20,fixed_depth_20,fixed depth,2,8,3,7ed937742987453e92c54f63da2dc247a0cb5b5ae0c36998bc33126bb106aede,79.01376307554051,23.68622080485026,True,5000
Fixed depth 20,fixed_depth_20,fixed depth,2,241,68,f1ca41d66f9d3e00cda6e4b71f6c332de28c95dc494f342b18e822b08b59a0f0,77.22584427634547,109.8087247466559,True,5000
Fixed depth 20,fixed_depth_20,fixed depth,2,402,86,dd9f7e4b8c372056b461f3d4a7f299d2f6388edeb4cf8517b9d370d8a3f38fce,72.75811056650728,119.41352817615451,True,5000
Fixed depth 20,fixed_depth_20,fixed depth,2,523,98,70213d0d618d82a6aad91425927642c78886082bcbe9773a95021538095b8576,60.9429888102911,77.9251819337357,True,5000
Fixed depth 20,fixed_depth_20,fixed depth,2,1495,297,842c07d89ea7769a4eabcabf438a98a159160f86137cf0840a756961e29573e4,28.896639538836503,34.97629390428664,True,5000
Fixed depth 20,fixed_depth_20,fixed depth,2,4494,695,03d830e55d88144a517f03fa444bf31ba8de7604e05d1677141b55ae303dc7d8,18.25951386586386,62.25655929809637,True,5000
Fixed depth 20,fixed_depth_20,fixed depth,2,5000,695,03d830e55d88144a517f03fa444bf31ba8de7604e05d1677141b55ae303dc7d8,18.25951386586386,62.25655929809637,True,5000
Fixed depth 30,fixed_depth_30,fixed depth,2,1,1,b6eb40fb815149f4e6d252f93c7f1839b991c5bd0509407e0bf505b4cc1c5793,619.2101965492576,0.3606449961662292,True,5000
Fixed depth 30,fixed_depth_30,fixed depth,2,4,2,923fb8984a664011c61e1e40e4200b728bddc741755ba73e9c41f74911171bb2,51.288920228488834,67.18082743883133,True,5000
Fixed depth 30,fixed_depth_30,fixed depth,2,8,3,7ed937742987453e92c54f63da2dc247a0cb5b5ae0c36998bc33126bb106aede,79.01376307554051,23.68622080485026,True,5000
Fixed depth 30,fixed_depth_30,fixed depth,2,241,68,f1ca41d66f9d3e00cda6e4b71f6c332de28c95dc494f342b18e822b08b59a0f0,77.22584427634547,109.8087247466559,True,5000
Fixed depth 30,fixed_depth_30,fixed depth,2,402,86,dd9f7e4b8c372056b461f3d4a7f299d2f6388edeb4cf8517b9d370d8a3f38fce,72.75811056650728,119.41352817615451,True,5000
Fixed depth 30,fixed_depth_30,fixed depth,2,523,98,70213d0d618d82a6aad91425927642c78886082bcbe9773a95021538095b8576,60.9429888102911,77.9251819337357,True,5000
Fixed depth 30,fixed_depth_30,fixed depth,2,1495,297,842c07d89ea7769a4eabcabf438a98a159160f86137cf0840a756961e29573e4,28.896639538836503,34.97629390428664,True,5000
Fixed depth 30,fixed_depth_30,fixed depth,2,5000,297,842c07d89ea7769a4eabcabf438a98a159160f86137cf0840a756961e29573e4,28.896639538836503,34.97629390428664,True,5000
Fixed depth 5,fixed_depth_5,fixed depth,2,1,1,b6eb40fb815149f4e6d252f93c7f1839b991c5bd0509407e0bf505b4cc1c5793,619.2101965492576,0.3606449961662292,True,5000
Fixed depth 5,fixed_depth_5,fixed depth,2,4,2,923fb8984a664011c61e1e40e4200b728bddc741755ba73e9c41f74911171bb2,51.288920228488834,67.18082743883133,True,5000
Fixed depth 5,fixed_depth_5,fixed depth,2,8,3,7ed937742987453e92c54f63da2dc247a0cb5b5ae0c36998bc33126bb106aede,79.01376307554051,23.68622080485026,True,5000
Fixed depth 5,fixed_depth_5,fixed depth,2,310,87,8556d666c4ed60dfaca1918a4483babfa088cffdff2fba3b1885d5b6d1380531,79.03477569059892,88.38549279961093,True,5000
Fixed depth 5,fixed_depth_5,fixed depth,2,631,149,5d4cf95112d47fe948ace29411bda8458117626517031c4b204ad94253014d0b,56.4958119278943,93.09265817716818,True,5000
Fixed depth 5,fixed_depth_5,fixed depth,2,925,192,ae9e8d216f6b00fd8a6d484f4e817f94220c81f48da4c0678d26e069312aa7f1,59.379224768920594,70.66427671585309,True,5000
Fixed depth 5,fixed_depth_5,fixed depth,2,2658,412,6d750209782b1bc71bc913c955ac3dce340331cfe096bc912cc8594f16ce382c,32.024349245365926,34.25875902450327,True,5000
Fixed depth 5,fixed_depth_5,fixed depth,2,3298,460,97a71dfe674162e0e671074bade38b5ac7e8e93f2a537851f7b98b34cb0e0e2d,30.01245275911806,25.230131082042405,True,5000
Fixed depth 5,fixed_depth_5,fixed depth,2,3946,504,19b07304b8ce8c8d992f7b4e3e3ec9268d680d929b117bb12ad8547d6dea3a1a,21.807072390979236,39.62181030849128,True,5000
Fixed depth 5,fixed_depth_5,fixed depth,2,4551,537,a39f1bbac30101b216174f981782b556005f7e049e72c9a13e63a5c1d38899b1,23.62332091653673,25.79085923949156,True,5000
Fixed depth 5,fixed_depth_5,fixed depth,2,5000,537,a39f1bbac30101b216174f981782b556005f7e049e72c9a13e63a5c1d38899b1,23.62332091653673,25.79085923949156,True,5000
Oracle depth schedule,oracle_incumbent_depth,adaptive policy,2,1,1,b6eb40fb815149f4e6d252f93c7f1839b991c5bd0509407e0bf505b4cc1c5793,619.2101965492576,3000.0,False,4250
Oracle depth schedule,oracle_incumbent_depth,adaptive policy,2,4,2,923fb8984a664011c61e1e40e4200b728bddc741755ba73e9c41f74911171bb2,51.288920228488834,141.7107391357422,False,4250
Oracle depth schedule,oracle_incumbent_depth,adaptive policy,2,8,3,7ed937742987453e92c54f63da2dc247a0cb5b5ae0c36998bc33126bb106aede,79.01376307554051,120.60630671183269,False,4250
Oracle depth schedule,oracle_incumbent_depth,adaptive policy,2,604,188,7a7ac10e1bccb81dcfe1c4513c7a9c41ad063da3ea422fb8d9ee75a0ecc9bbb9,69.71369424760957,64.4859575327248,False,4250
Oracle depth schedule,oracle_incumbent_depth,adaptive policy,2,1919,420,906a4b75bb92b2632ab5722356476ef0fb5c4f454e4eb0ad94005a2564f290bf,57.05245959507455,56.15209060160976,False,4250
Oracle depth schedule,oracle_incumbent_depth,adaptive policy,2,2456,458,c1cd4e600eb2ed540a53f67caec43b32985bbcd18f668a3626c4a8866a9f6c5e,30.092173479632127,31.62035738257488,False,4250
Oracle depth schedule,oracle_incumbent_depth,adaptive policy,2,3580,655,07adb14afbf72fff01cf9043c11fe9125008ee862c3463fe9bcb97eed90525fe,27.225021182136103,27.225021182136103,False,4250
Oracle depth schedule,oracle_incumbent_depth,adaptive policy,2,4250,655,07adb14afbf72fff01cf9043c11fe9125008ee862c3463fe9bcb97eed90525fe,27.225021182136103,27.225021182136103,False,4250
Rotating saturation k=50,rotating_saturation_k50,adaptive policy,2,1,1,b6eb40fb815149f4e6d252f93c7f1839b991c5bd0509407e0bf505b4cc1c5793,619.2101965492576,3000.0,False,2974
Rotating saturation k=50,rotating_saturation_k50,adaptive policy,2,4,2,923fb8984a664011c61e1e40e4200b728bddc741755ba73e9c41f74911171bb2,51.288920228488834,141.7107391357422,False,2974
Rotating saturation k=50,rotating_saturation_k50,adaptive policy,2,8,3,7ed937742987453e92c54f63da2dc247a0cb5b5ae0c36998bc33126bb106aede,79.01376307554051,120.60630671183269,False,2974
Rotating saturation k=50,rotating_saturation_k50,adaptive policy,2,69,21,af0939fb7ae5f73c790679f456e1bed2582f99ec32da2166509d5bb979e8ae4c,61.02744551114584,30.137119234672614,False,2974
Rotating saturation k=50,rotating_saturation_k50,adaptive policy,2,222,52,f1c46711391843d2d2887a4f858d96cf129468536e6f7eb4cef77f36121ae934,81.59216010425824,75.96577622483557,False,2974
Rotating saturation k=50,rotating_saturation_k50,adaptive policy,2,521,116,4d7b28896449874985f64656b4340e23dc27f11733ed7cc392ebbc1ff33dcfef,40.76652866454164,51.46139560248061,False,2974
Rotating saturation k=50,rotating_saturation_k50,adaptive policy,2,674,127,2ac61577720b0f1b87aa2e14d8e06998fb5e5535a0e8ef78a50ce98f55581726,27.238637047719735,41.5777954292579,False,2974
Rotating saturation k=50,rotating_saturation_k50,adaptive policy,2,2974,127,2ac61577720b0f1b87aa2e14d8e06998fb5e5535a0e8ef78a50ce98f55581726,27.238637047719735,41.5777954292579,False,2974
Saturation k=250,saturation_k250,adaptive policy,2,1,1,b6eb40fb815149f4e6d252f93c7f1839b991c5bd0509407e0bf505b4cc1c5793,619.2101965492576,3000.0,False,3489
Saturation k=250,saturation_k250,adaptive policy,2,4,2,923fb8984a664011c61e1e40e4200b728bddc741755ba73e9c41f74911171bb2,51.288920228488834,141.7107391357422,False,3489
Saturation k=250,saturation_k250,adaptive policy,2,8,3,7ed937742987453e92c54f63da2dc247a0cb5b5ae0c36998bc33126bb106aede,79.01376307554051,120.60630671183269,False,3489
Saturation k=250,saturation_k250,adaptive policy,2,1763,430,62b6aa3febbce0fa778337c7203785483954285c5944d83438ef0f06d62a95b8,16.90091321167867,18.153082651887523,False,3489
Saturation k=250,saturation_k250,adaptive policy,2,3489,430,62b6aa3febbce0fa778337c7203785483954285c5944d83438ef0f06d62a95b8,16.90091321167867,18.153082651887523,False,3489
Saturation k=50,saturation_k50,adaptive policy,2,1,1,b6eb40fb815149f4e6d252f93c7f1839b991c5bd0509407e0bf505b4cc1c5793,619.2101965492576,3000.0,False,4277
Saturation k=50,saturation_k50,adaptive policy,2,4,2,923fb8984a664011c61e1e40e4200b728bddc741755ba73e9c41f74911171bb2,51.288920228488834,141.7107391357422,False,4277
Saturation k=50,saturation_k50,adaptive policy,2,8,3,7ed937742987453e92c54f63da2dc247a0cb5b5ae0c36998bc33126bb106aede,79.01376307554051,120.60630671183269,False,4277
Saturation k=50,saturation_k50,adaptive policy,2,1753,426,fb2c7bbc80fd748218d832944cf74149d591d1c7a4cbfc3aad6bc2a077370585,44.4044581668005,49.091230389342904,False,4277
Saturation k=50,saturation_k50,adaptive policy,2,3225,777,239cefff49541a3fd2ebab4e0026111c001ae3a8bf15e328688471b0ee08efc7,18.076906188876052,18.076906188876052,False,4277
Saturation k=50,saturation_k50,adaptive policy,2,4277,777,239cefff49541a3fd2ebab4e0026111c001ae3a8bf15e328688471b0ee08efc7,18.076906188876052,18.076906188876052,False,4277
